순위,관광지ID,관광지명,분류
28,c8a2d04e988792042ca48dfde9d1407f,오성골프클럽,육상레저스포츠
29,7f173be334b2e7d6b9658b4b366402b0,율곡수목원,자연공원
30,1e2e763c5f4343a048cbab40d87e3029,파주J퍼블릭GC,육상레저스포츠
31,04a0154e9869db9bf645448404707719,파주리조트골프클럽PRGC,육상레저스포츠
32,2da3df196ff25fa5183cddba80a6df9b,심학산,자연경관(산)
33,d6a972d506b2b7e7e7d680d25c30463a,하니랜드,테마공원
34,3b8daccd597a508de28c1f45dd56fed1,아미가골프장,육상레저스포츠
35,1aabc6f644c6f6a94ca0b88aceb07cfd,마장호수공원,도시공원
36,4620c27e44070de402de83dc11609bd2,파주역,교통시설
37,8695b2de3cc23c156b366608d9b89885,약천사,종교성지
38,b5d33dd5cb2a421a72448ea3cb4e6618,미메시스아트뮤지엄,전시시설
39,1b9928eeaf2065c6406dca7fd58517c9,마장호수,자연경관(하천/해양)
40,a41e67d5eda4148f550121b1a7d76792,구 적성버스공용터미널,교통시설
41,6410680407dae985a4da7fbc76d944fa,파주NFC,기타레저스포츠
42,c821a7f19ce56bc0a7cd7777a19835b1,파주팜랜드,기타관광
43,e2b7c908078f80d58777a8ffe2b4c1a9,메가박스파주출판도시,공연시설
44,bc78c14553ba3a0161e53727d724104e,메가박스파주운정,공연시설
45,85a33edd9d7ef8c4b9e2b18e697b5390,동화힐링캠프,캠핑
46,b0d9f0a100c3f2bb7b28837a82740dc2,퍼스트가든빛축제,기타문화관광지
47,abe4f93a90270bd6dc48248eaa06937d,에이스볼파크야구장,레저스포츠시설
48,ffaa593b638f70053ceed146fbe7c76e,판문점,기타관광
49,41e00ec5d68c9ee6425522aab554349d,문산자유시장,시장
50,394267994d84ed879274bf65b8ed19fe,율곡습지공원,도시공원
51,bc680d582b21d2f20c185abbe4ceed90,지지향게스트하우스,호스텔
52,14b6f94c5dcda980a9100562475d6a30,오블라디풀빌라,펜션/민박
53,33ef3f78240dadd22b84766d3f98ab43,골든힐호텔,호텔
54,a4d02cd76ea178c7a642487b99448d46,임진각관광안내소,기타관광
55,382f4c95b87ee7b8a0ed07179b22f27f,금촌전통시장,시장
56,1dbb14fa93954417628146ea816c62a5,소울원,테마공원
57,0f3d8c6ee51560fd404daedea8769c74,황포돛배나루터,기타관광
58,e3eb11d5fc8791b1c6a6efe4d62ae5ba,발랑저수지,자연경관(하천/해양)
59,e8a59e615752b49be6eac5e5f6ed1154,파인빌골프클럽,육상레저스포츠
60,750985c562e39bebf6af094dbfc0a121,파주삼릉,역사유적지
61,f78416774c6b489e23b5aa6b84c8fce4,파주이이유적,역사유적지
62,7cb02cfaa4a6b43d826fa840a7cbdeff,CGV파주문산,공연시설
63,b3555e607a73971a1b8ddf464835c745,힐링그라운드,기타관광
64,ad80a68c67a5d5f2942f5a0b5e2691c0,반구정,역사유적지
65,e17cb97d3744ecd0cf941d9486fa4355,퍼스트가든자동차극장,공연시설
66,e2e3b0c93e0f124a2c5d815d592fe9dc,영국군전적비,역사유물
67,e2ef2bf062004358fc41066d7e6b9918,마리호텔,호텔
68,6fa2aa22c0de9d24cf98fe0096ea5feb,호텔시에나,호텔
69,14082994bcfa860b85123af88a96614d,퇴골계곡,자연경관(산)
70,821c0eb399345f9c93caa92a9a5bdafc,마장리계곡,자연경관(산)
71,ea9af19872ea6f89502ae63c8b83367a,명필름아트센터,기타문화관광지
72,c6abb28f2eb2aff78336127606ad3bea,이채쇼핑몰,쇼핑몰
73,76003fcea0421706c85bf5a5739c4e17,초리포레스트,캠핑
74,d38b03ce3f2dab83468c6b25e62298a9,운정건강공원,도시공원
75,a6bfcfc8e188c6ba0b105f6eda96a6ca,파주놀이구름,테마공원
76,fecd9849410ecc9e0090ee03c761347f,화석정,역사유적지
77,165a47bd76c84650066fa9a5d511954b,마장호수전망대,랜드마크관광
78,5f4eb09e90278cec45c8d49b8fc5dc4e,타조마을,농/산/어촌체험
79,1f9660b3f1aa7d949b508f850c7e4642,챌린저스파크,레저스포츠시설
80,738208e8560134370e5c18d3f590c9be,감악산낚시레져타운,수상레저스포츠
81,13ec13a2c14c8c2d0bbd645c919d63f1,파주메이트호텔,호텔
82,20603f3e62b55288a70171d4b9b00465,대교트라움벨트,공연시설
83,68a40fc5d3af9364317e6617c5ef97b6,교하중앙공원,도시공원
84,dad788ef9c9947faa07ed0ad145f7406,유로호텔,모텔
85,3aed9c0ec9a55d89bf0cf1f89320251e,자유로통일리그성동구장,레저스포츠시설
86,91d10c23191ef97428aee613b4f2e677,장산전망대,랜드마크관광
87,bb4e1f5bdc3916fd604a1b3ffe5a8407,봉일천종합시장,시장
88,c6022543141ce4b3d369b5d66a2fbf30,다온무인텔,모텔
89,046c8d92a8e2298c2f5755a455d64149,평화랜드,테마공원
89,60914233f0d72e6200d9cae529a1c2fd,심학산둘레길,기타관광
91,960a133e5e452ad72bc27a9701c308bd,메가박스파주금촌,공연시설
92,a59e91fcc4ddff3b4af6bad00cbb88af,애룡호,자연경관(하천/해양)
93,fad47b7f9ff375ff49586fc3c8acd775,파주파비뇽아울렛,쇼핑몰
94,4eb4db9a415a5637a8e0c2c55e6beb3a,파주가야랜드,웰니스관광
95,534c2c3f1fd9253bd3813f192d54b026,파주스피드파크,육상레저스포츠
95,6a085bfa93c4c00144b4127262d985f7,임진강역,교통시설
97,25b9b4eadea9543fef98c9ce4674583c,교하체육공원,도시공원
98,d80e1b8c379a799fdd353e52749a83a6,미즈호텔,모텔
99,475db97583e2f62b385ce05fbed848c0,한국근현대사박물관,전시시설
100,db7f14a7cc7dce098970ccac815c9ccc,한옥체험마을살림채,펜션/민박
