순위,관광지ID,관광지명,분류
30,1aabc6f644c6f6a94ca0b88aceb07cfd,마장호수공원,문화관광
31,750985c562e39bebf6af094dbfc0a121,파주삼릉,역사관광
32,c1816c5022f03ebfd494cbdac2b4814a,파주CC,레저스포츠
33,8695b2de3cc23c156b366608d9b89885,약천사,역사관광
34,c15eee16a33dbc415e2c36ffc87525cc,나눔농장,체험관광
35,0f3d8c6ee51560fd404daedea8769c74,황포돛배나루터,기타관광
36,9a1b61a4967c1ba371d13a2aaddb6e34,스마트KU골프파빌리온,레저스포츠
37,e7e183dedfbef97f99b152c3974a7072,노스팜CC,레저스포츠
38,1dbb14fa93954417628146ea816c62a5,소울원,문화관광
39,f9ede4a268567247a072eccb383f8b78,파주임진각평화곤돌라,레저스포츠
40,de19ce157c4210ec93d222a2823dd90f,서원밸리CC,레저스포츠
41,1ce722f6c6fefa534664cfabb2019f22,서서울CC,레저스포츠
42,c7ac95f733903a098f4d8230d8a913eb,CGV/파주야당,문화관광
43,a4d02cd76ea178c7a642487b99448d46,임진각관광안내소,기타관광
44,ab877cfe858382acf39ee3115fe1053e,타이거CC,레저스포츠
45,c8a2d04e988792042ca48dfde9d1407f,오성골프클럽,레저스포츠
46,ad80a68c67a5d5f2942f5a0b5e2691c0,반구정,역사관광
47,04a0154e9869db9bf645448404707719,파주리조트골프클럽PRGC,레저스포츠
48,c821a7f19ce56bc0a7cd7777a19835b1,파주팜랜드,기타관광
49,00d198d86f7024b1d0a696295f668978,운정가구타운,쇼핑
50,f7688e9e63207c3f02fa33de4729c77f,베스트밸리GC,레저스포츠
51,1b9928eeaf2065c6406dca7fd58517c9,마장호수,자연관광
52,5f4eb09e90278cec45c8d49b8fc5dc4e,타조마을,체험관광
53,85a33edd9d7ef8c4b9e2b18e697b5390,동화힐링캠프,숙박
54,41e00ec5d68c9ee6425522aab554349d,문산자유시장,쇼핑
55,91d10c23191ef97428aee613b4f2e677,장산전망대,문화관광
56,2b098d70917d04227685a908e784293b,장릉,역사관광
57,b0d9f0a100c3f2bb7b28837a82740dc2,퍼스트가든빛축제,문화관광
58,ef246a43a091b957ca0351f2b97dc7e1,헤이리농원,체험관광
59,046c8d92a8e2298c2f5755a455d64149,평화랜드,문화관광
60,e8a59e615752b49be6eac5e5f6ed1154,파인빌골프클럽,레저스포츠
61,475db97583e2f62b385ce05fbed848c0,한국근현대사박물관,문화관광
62,3b8daccd597a508de28c1f45dd56fed1,아미가골프장,레저스포츠
63,382f4c95b87ee7b8a0ed07179b22f27f,금촌전통시장,쇼핑
64,e2b7c908078f80d58777a8ffe2b4c1a9,메가박스/파주출판도시,문화관광
65,45b3375e636d8bfeb1a33149c5e671dc,파주출판단지근린공원,문화관광
66,de535e267c10a7c88f2ed4283e8484da,검단사,역사관광
67,534c2c3f1fd9253bd3813f192d54b026,파주스피드파크,레저스포츠
68,d38b03ce3f2dab83468c6b25e62298a9,운정건강공원,문화관광
69,c664700bd14e49b091436d84378c0391,케이힐스더테라스,숙박
70,33ef3f78240dadd22b84766d3f98ab43,골든힐호텔,숙박
71,60914233f0d72e6200d9cae529a1c2fd,심학산둘레길,기타관광
72,b3555e607a73971a1b8ddf464835c745,힐링그라운드,기타관광
73,1e2e763c5f4343a048cbab40d87e3029,파주J퍼블릭GC,레저스포츠
74,054cd0dae1d369c36eb973603e22e832,롯데쇼핑롭스파주아울렛점,쇼핑
75,165a47bd76c84650066fa9a5d511954b,마장호수전망대,문화관광
76,68a40fc5d3af9364317e6617c5ef97b6,교하중앙공원,문화관광
77,91dd0f3b0aa1530a2ce0d44ef2761d1f,카트랜드,레저스포츠
78,6410680407dae985a4da7fbc76d944fa,파주NFC,레저스포츠
79,bc78c14553ba3a0161e53727d724104e,메가박스/파주운정,문화관광
80,ffaa593b638f70053ceed146fbe7c76e,판문점,기타관광
81,e2ef2bf062004358fc41066d7e6b9918,마리호텔,숙박
82,bc680d582b21d2f20c185abbe4ceed90,지지향게스트하우스,숙박
83,d867744527022643ff51069686c88122,프로방스,숙박
84,2d43ccf8a3c5e63f188fc2f5574f40a6,애플샤인농원,체험관광
85,5ba58956030aee3e1bff9b33349d5e30,힐즈호텔,숙박
86,877f0160d905ac319322724a9592986b,파주공룡박물관,문화관광
87,25b9b4eadea9543fef98c9ce4674583c,교하체육공원,문화관광
88,ea9af19872ea6f89502ae63c8b83367a,명필름아트센터,문화관광
89,fcb65b55359c8d8003b516c29e5a11c1,금촌통일시장,쇼핑
90,c6022543141ce4b3d369b5d66a2fbf30,다온무인텔,숙박
91,e17cb97d3744ecd0cf941d9486fa4355,퍼스트가든자동차극장,문화관광
92,7cb02cfaa4a6b43d826fa840a7cbdeff,CGV/파주문산,문화관광
93,9a1a8f98f7eeca4cc1a252aff197052c,제3땅굴,기타관광
94,ea8f2d65ba28d4e3ee2ca92213ab7681,화석정캠핑장,숙박
95,187c12650e6c0cd03cd4eb5e42ded056,임진각평화누리전통놀이체험장,레저스포츠
96,d80e1b8c379a799fdd353e52749a83a6,미즈호텔,숙박
97,e3eb11d5fc8791b1c6a6efe4d62ae5ba,발랑저수지,자연관광
98,e03bd741ad8e02f4bededc7d785a224e,쥬라리움/파주점,문화관광
99,f8faa6e49def32f1fc6ebe4de3d957b1,어린이미술관자란다,문화관광
100,6fa2aa22c0de9d24cf98fe0096ea5feb,호텔시에나,숙박
